width,height,spacing,min_refl_val,min_refl_freq,max_trans_val,max_trans_freq
2.538883722829673,8.613351999854851,12.968511124308524,0.129565003721929,8.4875,0.8708923755761138,8.4875
3.646045439359057,13.85680158883733,6.323735813066937,0.0539273451991732,6.58625,0.9460722320335964,6.58625
3.666891457374307,10.287194978296576,11.57744282234374,0.0987059658811695,7.75625,0.9013013619537904,7.75625
5.974443863456306,6.863105368083797,9.32368123869452,0.2031741111618633,10.09625,0.7968269880680554,10.09625
5.783375788530377,6.360815573602458,13.482434092571586,0.1763087218691633,9.5,0.8236912781308374,9.5
4.061300132956006,9.210653858110348,12.797811814535793,0.121760989097763,8.195,0.8782348569373011,8.195
3.283662055579618,7.773773073130622,10.975828833661202,0.1647428750847706,9.24125,0.8352571230974231,9.24125
3.038184669995576,8.328515170114425,8.922299456281827,0.1656567881154088,9.275,0.8343432523399703,9.275
5.195369189155692,13.163274865284771,7.829757194303994,0.0570515046246081,6.6875,0.9429484953753876,6.6875
4.562757649005457,7.441393646733456,13.283547233555485,0.1509153382241489,8.92625,0.849086091193581,8.92625
2.445823661192039,7.005594977964521,8.888599318043697,0.2114840165708512,10.31,0.7885159834291485,10.31
5.892503838511068,12.085592477438285,5.649724930496927,0.0824494482812692,7.385,0.9175512021205138,7.385
2.8654745472765253,11.3159099465333,8.347820170829742,0.0983242338620238,7.80125,0.90166327977231,7.80125
4.329456605722209,10.068016314495056,12.21764543251351,0.1010178416695056,7.79,0.8989814521150815,7.79
2.8919364783789,12.47962451996721,9.09073481397229,0.069386135188679,7.05875,0.9306140811107756,7.05875
4.74739344069866,11.702319092457968,5.144412076965147,0.0902026805877872,7.61,0.9097974081072026,7.61
5.861471947474904,7.623744614877117,5.3724385861080615,0.2074408667380175,10.20875,0.7925592949918879,10.20875
3.851583760896317,12.897859253128168,11.7565570396918,0.0575338489256696,6.69875,0.9424678640638527,6.69875
4.608476326625423,6.264106330459144,7.857296722027177,0.2359845895096012,11.0525,0.764015420539841,11.0525
2.68985545018408,8.917611556391119,11.345501474290812,0.1332170588953996,8.58875,0.8667833592992834,8.58875
5.534442447741879,9.66067116948048,8.653167046596131,0.1213474683027179,8.33,0.8786568848432571,8.33
2.1727556586436823,10.593636756371165,13.76709457763794,0.0878381997281656,7.4975,0.9121620911284491,7.4975
3.2248382727929226,12.038244340330891,9.793767441534165,0.0759294757523608,7.23875,0.9240878333887884,7.23875
2.3167783741797208,11.13987094989534,5.991593849932449,0.1121169429828693,8.1275,0.887885256770207,8.1275
2.997360098282228,10.534164369938456,6.108426976935849,0.118007916204628,8.25125,0.882013198556029,8.25125
3.3659150784899623,7.177480821442595,5.784742975578693,0.2275949641450092,10.7825,0.7724050361447581,10.7825
5.090671938056621,12.97591226287824,12.187955419679293,0.0546363909901779,6.5975,0.9453681774057674,6.5975
3.928565113184354,5.939975415567693,7.315704133871696,0.2482552030537507,11.64875,0.7517447968275692,11.64875
5.25366030759157,8.538010196527992,6.591259273188165,0.16603904127811,9.28625,0.8339599222211584,9.28625
2.103304803329649,13.77352215293102,10.6005835784675,0.0554567643737304,6.62,0.9445436404292026,6.62
4.36840664862544,5.714702161425285,7.088255267232583,0.2516280675059585,12.0875,0.7483720935535902,12.0875
5.62036604232036,12.294088857718885,12.046661664476431,0.0614870792956755,6.81125,0.9385126598694932,6.81125
3.962114303756717,6.071064959270254,10.487043120005705,0.2209330215876348,10.5575,0.7790778564623492,10.5575
3.78310000283453,5.086923385690171,12.3876161355286,0.2263203429231827,10.7375,0.7736796570768102,10.7375
2.784816014682696,6.675415232101604,8.172826835846827,0.2257607449450233,10.72625,0.7742392630271356,10.72625
3.139212064450386,12.791877359235396,11.010871990220553,0.0603023797371151,6.78875,0.9396976202628812,6.78875
4.667937682727361,13.579544300728804,10.84414202565442,0.0533509426723107,6.53,0.9466450437058926,6.53
2.3448457149326174,5.801196318123364,5.216242852482361,0.2411656580445577,13.02125,0.758833993046973,13.02125
5.388653153226912,9.841568656866292,6.867606313865011,0.1254903268996289,8.42,0.8745104656451514,8.42
3.571222880500854,9.131999859597432,6.390262498903509,0.1528724099453032,9.005,0.847127968195424,9.005
3.4485538118119545,6.554343322058358,7.44320422228833,0.2332780015363568,10.97375,0.7667219881473516,10.97375
5.672167452885715,5.309503225563231,7.686503361578224,0.2509099460436482,12.1775,0.7490900541455352,12.1775
2.014830571091975,5.504613466092388,9.827085919157964,0.2486448654261686,11.4125,0.751358363738035,11.4125
4.890377394442066,9.539082074302776,10.111003193378858,0.1255593095490737,8.42,0.8743835491386313,8.42
2.4928402793174667,10.85381785060086,7.134208244892099,0.1125753167470123,8.13875,0.887424826418118,8.13875
5.2916110898451,10.14867124000213,8.559629274494084,0.109715305800619,8.07125,0.890268545997057,8.07125
4.403670952296956,8.049970335751674,8.053552701226678,0.1766960928058635,9.51125,0.8233035251909183,9.51125
4.250172720442027,11.482956220923976,11.6589310969863,0.0751003219039031,7.21625,0.9248996780960924,7.21625
5.496418311570629,11.766337170649871,10.089881431688578,0.0731448125550119,7.16,0.9268548855007148,7.16
4.478525878380774,13.32623739503961,12.51479517194442,0.0506536040786427,6.47375,0.9493523445489344,6.47375
5.421874402317319,11.284854234834638,10.271782138230972,0.0790120653115629,7.3175,0.9209910241114426,7.3175
5.012059054897508,5.202895966358825,11.160613801849768,0.2223743075201457,13.69625,0.7776257601674065,13.69625
2.248215551862053,10.733234209637333,12.803884484309789,0.0867848443505832,7.52,0.9132144381555348,7.52
3.105198830216148,8.896978176022339,13.140366179553052,0.1260570237739783,8.31875,0.8739448888629767,8.31875
4.17450191097588,13.4851591954488,5.5636814523953095,0.0574550393576411,6.69875,0.9425448894787634,6.69875
2.632205084799064,7.998592546075665,6.799146680166376,0.1958288714452608,9.93875,0.8041703318668657,9.93875
4.839852453344362,7.38977810090497,9.430364199589787,0.1876675256029078,9.7475,0.8123990787330172,9.7475
3.472382839619322,9.479013389914757,9.592717234960851,0.1298265586372083,8.47625,0.8701746451624749,8.47625
4.957558670114556,8.271635369212841,13.898727792156718,0.1289867831897505,8.38625,0.8710076242530665,8.38625
4.083463920677202,12.530187623825396,13.609134803569155,0.0580837677230298,6.665,0.9419162276630656,6.665
5.314591391707982,6.249662480757468,13.189434556257153,0.1916175144193601,9.69125,0.8083827383404778,9.69125
5.573135945495928,6.196334458792992,12.905444668324822,0.1925044621144649,9.80375,0.8074947326365669,9.80375
5.467205753047706,6.026936640652735,11.59172152694409,0.2188243048600133,10.265,0.7811756119279568,10.265
5.973862761121479,6.040209257183016,13.60300016742195,0.1896683063143889,9.7025,0.8103316936856103,9.7025
5.773529405111411,6.142417311118278,12.16209708650273,0.1990456916448129,9.995,0.8009560044765129,9.995
5.793014895213069,6.138893781797096,12.96368512506027,0.1917131412918383,9.82625,0.8082867263468309,9.82625
5.856462907750297,6.055694925978341,12.846878788454298,0.1972441367150196,9.91625,0.8027558632849809,9.91625
5.435864998773722,6.100605834825368,13.33563976647377,0.1881162586150947,9.77,0.8118799813786469,9.77
5.7661554269523965,6.085898036993178,13.065098741812673,0.1907511553451807,9.815,0.8092488446548157,9.815
5.804778640015364,6.066307194953373,12.654803112717044,0.20734766377936,9.995,0.7926520709628403,9.995
5.902798410945022,5.163588348520646,13.570134936109216,0.2590514865793742,10.38875,0.7409928161443396,10.38875
4.789472116237455,5.847596130988846,13.780601164730804,0.209932463436275,9.8375,0.7900675355304917,9.8375
5.740998219092784,5.928484934651256,10.715835084887352,0.2188139889273978,10.50125,0.7811959265377091,10.50125
5.910698666011666,5.967718190346004,12.163143678766517,0.2101362749332616,10.16375,0.7898636731255582,10.16375
4.895709118212334,5.788606202658834,13.959735611557477,0.2213618551173422,9.815,0.7786381448826563,9.815
5.043182455608928,5.9312065332611725,10.987358842555436,0.2160124072365422,10.445,0.7839895757131612,10.445
5.68144944517922,5.915916132618253,13.4574822322052,0.2067483531020099,9.84875,0.7932515414634553,9.84875
5.640665458562034,5.927716773739367,13.354249078005754,0.2014813966650791,9.87125,0.7985185494285342,9.87125
5.605902515245374,5.978251634366782,13.799147429568904,0.1867153049367306,9.7025,0.8132846950632638,9.7025
5.074589967670628,5.969668513603069,13.244106606238471,0.1955216272479747,9.87125,0.8044784152709238,9.87125
4.959774252727254,5.49682009887264,12.287922611431592,0.2151836694767951,10.41125,0.7848171087964337,10.41125
4.647248219425636,5.1457564600825725,11.345074489692752,0.2243937674911915,13.69625,0.7756069483258432,13.69625
5.92275714047511,5.20277399785802,10.65659776333496,0.2160812962177422,13.87625,0.7839187044325204,13.87625
4.7936063827735165,5.204673170952557,11.990246660210165,0.2309180202647422,10.72625,0.7690820725964069,10.72625
5.402935605985219,5.214243900527047,12.509636402421531,0.227433258029624,10.535,0.7725667459794456,10.535
5.906172053812254,5.0495105663581885,11.463346728487815,0.2249631569758585,13.62875,0.7750368587376908,13.62875
5.449984765664553,5.051680466488175,11.757969920251597,0.2293836631436967,13.5275,0.7706165032267337,13.5275
5.974843137338956,5.079954214634634,11.373752782535234,0.2248777991526804,13.62875,0.77512220648806,13.62875
4.863918723215866,5.183795758685499,12.437604525275535,0.222568642303349,10.6025,0.7774313576966582,10.6025
4.974401460430608,5.208260851237518,13.813021703365516,0.2243222007123151,10.2875,0.775677858022833,10.2875
2.9579593117264134,5.796519780606653,10.97825191626146,0.2242670556776337,10.67,0.7757329443223727,10.67
5.86272724302777,5.244060812332482,9.357497479760568,0.2456503305432852,11.5475,0.7543497567308239,11.5475
4.552014068663841,5.4586488033926885,11.47963027758548,0.2337749862763135,10.6925,0.7662249610629148,10.6925
4.4993848430886345,5.440106112109473,10.930988297734288,0.2267094444890302,13.5725,0.773290586745268,13.5725
5.0028189621513,5.792110623440244,10.6073625448762,0.2266867657869057,10.74875,0.7733130126475908,10.74875
4.964342961491569,5.785055689004492,10.561957655365546,0.226195030071603,10.68125,0.7738057653736107,10.68125
5.932460376975749,5.335614286958551,10.311342459971655,0.2148296270051536,13.91,0.7851703729948396,13.91
5.924825876397591,5.273313449951745,11.524705201576548,0.2273671952479499,10.77125,0.7726330018988846,10.77125
5.930676476670474,5.3501799228911935,10.587387821439044,0.2211226645101595,13.7525,0.778877289755895,13.7525
4.523236662977826,5.793853219261833,11.307978152941653,0.2243294927122673,10.47875,0.7756711538415236,10.47875
5.980037669295241,5.708689608946254,8.462151253952072,0.2428543503438351,11.3675,0.7571456504767342,11.3675
3.0927487660035053,5.454677267348046,10.351108480017778,0.2130115674022129,13.955,0.7869882390347156,13.955
5.807715160323632,5.108466767143327,11.867173670990733,0.2276455953583731,10.7825,0.7723570417147113,10.7825
3.640195147659977,9.31475367325302,12.756329760344126,0.1178955600860964,8.22875,0.8821028983087629,8.22875
2.9804011293401302,13.66424466955248,13.198872555480238,0.047477751686762,6.36125,0.9525272224132768,6.36125
5.636204079193136,13.388992338338255,10.07866585246448,0.052257524011424,6.51875,0.9477426466752262,6.51875
5.969079714689316,8.536882142758447,5.802758768726996,0.1683667784852843,9.33125,0.8316330582553196,9.33125
5.817157751475682,6.32827240625724,13.003376916993751,0.1829825968604052,9.635,0.8170174404475476,9.635
3.4432422456700613,6.587200187760212,9.207360854857146,0.220581407601752,10.50125,0.779418652634405,10.50125
4.664868661221519,12.79118331819068,6.272881592232765,0.0650534062676272,6.92375,0.9349466923108388,6.92375
2.9410397837077698,5.475994987879325,10.544098027900644,0.219170851946149,13.82,0.7808327597987142,13.82
3.158594997725051,5.486748013923058,10.171800166904749,0.2157996407083297,14.0,0.7842003592916849,14.0
5.391166077716223,5.523337277197191,10.33005955958576,0.2215825512746415,13.74125,0.7784174702069,13.74125
4.009741145479038,11.93046006075028,7.51941753215761,0.0823651583389562,7.4075,0.917635895672488,7.4075
5.368278912517441,5.504484120957138,6.0121852387922505,0.2459277265227504,12.77375,0.7540722418381268,12.77375
2.847382397593361,12.122290236347968,13.082770216042997,0.0677401189129666,6.90125,0.9322592116544566,6.90125
5.297918754946789,13.882725528055277,10.881241969195155,0.047861622563303,6.36125,0.952137866696559,6.36125
5.910706058753728,7.698254309201095,12.046896058646462,0.1501333888156265,8.94875,0.8498664978844166,8.94875
3.5564450581717897,12.859258393712617,12.53390795510434,0.0557067536339912,6.6425,0.9442861771297762,6.6425
5.306383372405428,13.16106755764484,7.641377708069308,0.0570743213763458,6.6875,0.9429256786236556,6.6875
3.8190771699023744,5.747744972228464,10.21328776305091,0.2251502649435112,13.6175,0.7748497434955144,13.6175
3.241450365151452,13.700875672778292,8.952909613107842,0.0572697680246421,6.665,0.9427301142826852,6.665
3.792962532682428,12.385013743758746,7.166777640928425,0.0725822695626042,7.14875,0.9274173460336034,7.14875
4.338826885541369,12.113215290305083,8.150098841097147,0.0731204701978691,7.16,0.9268793046286145,7.16
2.6886844310784865,11.877227595878184,7.770128068540085,0.1007059162119601,7.86875,0.8992933708880158,7.86875
3.5491666883438664,6.041595301802176,12.790313764298087,0.2455233946634954,10.04,0.7544765519323539,10.04
4.725558141215446,7.109299692455547,9.956830029828744,0.1934455102688754,9.87125,0.8065508602802393,9.87125
2.078875776045943,5.46879897472721,13.368960895576691,0.2855201693364526,10.3325,0.714479830663552,10.3325
3.459345161642425,10.465996601699096,7.768311029797369,0.1163260201249048,8.20625,0.8836717372611144,8.20625
3.4861728336254463,6.69952778428075,6.759462446569286,0.2344848521885978,11.01875,0.7655151482529534,11.01875
2.032439583478096,5.055470025362032,13.46908396628066,0.41900030427818963,10.5125,0.5809996957218079,10.5125
4.2787144451386965,7.529672233352096,11.118936834210803,0.1674791516502271,9.30875,0.8325208483497694,9.30875
4.552093620461708,5.595566330574273,8.991371573262402,0.2431907675770519,11.39,0.7568092325404925,11.39
5.374187611054927,6.820441598471367,5.216114736435342,0.2399042974064165,11.24375,0.7600957025944018,11.24375
3.44864185292716,13.112308796507604,9.168010998297982,0.05852220360646317,6.7325,0.9414784989303322,6.7325
3.6259647085215776,8.141242673805781,7.616805286638915,0.18127442242702824,9.6125,0.8187253746254244,9.6125
3.9001753480240793,12.972289624877453,12.905433583491671,0.057789866301359606,6.5975,0.9422095554981078,6.5975
2.861254503405613,6.347122741998037,6.5658127492131095,0.24696432423890835,11.60375,0.7530356750265096,11.60375
3.166485908038298,11.980940554610164,12.141013288333326,0.06927441830989395,6.99125,0.9307255717302365,6.99125
4.401371533921533,6.291673659036561,11.725508402799049,0.23662040121204006,10.18625,0.7633796054154466,10.18625
